id,name,neighbourhood_cleansed,latitude,longitude,room_type,minimum_maximum_nights,license,Illegal,,,
7982082,"Gorgeous Home, Spectacular Views, Street Parking",Noe Valley,37.74697,-122.43817,Entire home/apt,27,STR-0000670,legal,,,
7983070,Spacious & Sunny 6BR/3.5BA Home,Presidio Heights,37.78267,-122.45309,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
8005452,Noe Valley 2 BR top floor Victorian,Noe Valley,37.75232,-122.43193,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
8041262,Super Castro location w/ stunning City views!,Castro/Upper Market,37.75927,-122.43158,Entire home/apt,1125,STR-0003215,legal,,,
8051735,Beautiful 3BR Ocean Beach Home,Outer Sunset,37.75284,-122.50436,Entire home/apt,1125,,illegal,,,
8053481,"Spacious, sunny, 3 bdrm/3 bath home nr Valencia St",Mission,37.75417,-122.42153,Entire home/apt,30,STR-0000820,legal,,,
8053887,Large Home w Garden nr Cole Vly/Castro- Easy Park,Twin Peaks,37.75967,-122.44688,Entire home/apt,180,CITY REGISTRATION PENDING,illegal,,,
8061617,Lux 1BR Apt in San Francisco w/pool,South of Market,37.77156,-122.39345,Entire home/apt,1125,,illegal,,,
8068539,Modern 3Bd Edwardian Renovated Flat,Mission,37.7597,-122.42317,Entire home/apt,1125,,illegal,,,
8082364,Upgraded 2BR nestled in Back Garden,North Beach,37.79878,-122.40585,Entire home/apt,1125,,illegal,,,
8086877,Lux 1BR Apt in San Francisco w/WiFi,Financial District,37.79684,-122.39922,Entire home/apt,1125,,illegal,,,
8101619,"Private, Garage, Deck, sleeps 6",Noe Valley,37.74552,-122.43499,Entire home/apt,1125,STR-0001727,legal,,,
8105804,Contemporary Comfort -heart of FiDi,Financial District,37.78724,-122.39937,Entire home/apt,1125,,illegal,,,
8105974,"Sunny&Quiet 2BDR loft, Top location",Mission,37.75887,-122.41123,Entire home/apt,1125,STR-0002109,legal,,,
8117174,"House with Golden Gate Bridge view, large backyard",Bernal Heights,37.74663,-122.40726,Entire home/apt,20,STR-0002941,legal,,,
8119395,Grand 4-Level Painted Lady Victorian with Parking,Western Addition,37.78518,-122.44283,Entire home/apt,14,STR-0000230,legal,,,
8125277,House in Central Location,Western Addition,37.78255,-122.4381,Entire home/apt,1125,,illegal,,,
8151985,"Free WiFi, Downtown/Baybridge view, Easy parking",Potrero Hill,37.75977,-122.40096,Entire home/apt,30,STR-0000645,legal,,,
8164773,Pristine Studio in Haight Ashbury- 30 days or More,Haight Ashbury,37.77016,-122.44807,Entire home/apt,90,CITY REGISTRATION PENDING,illegal,,,
8184928,Beautiful Potrero Hill Apt. Parking,Potrero Hill,37.76054,-122.40396,Entire home/apt,999,STR-0001195,legal,,,
8187584,"Private Entrance, Bath & Kitchenette",Noe Valley,37.74844,-122.4282,Entire home/apt,1125,STR-0000685,legal,,,
8192881,Delmar Street guest suite w/ panoramic city views,Haight Ashbury,37.76922,-122.44698,Entire home/apt,30,STR-0002664,legal,,,
8195090,Charming studio w kitchen and bath,Noe Valley,37.75377,-122.44197,Entire home/apt,29,STR-0002548,legal,,,
8207665,SF home-walk to Golden Gate Park. Free parking!,Outer Richmond,37.77681,-122.481,Entire home/apt,29,STR-0002039,legal,,,
8208052,Five Star Luxury Condo Civic Center/Hayes Valley,Western Addition,37.78376,-122.4234,Entire home/apt,360,,illegal,,,
8209055,Sunset Views from a Charming & Classic San Francisco Home,Western Addition,37.78835,-122.42833,Entire home/apt,1125,STR-0000961,legal,,,
8270952,Bamboo Bungalow -  Cozy &  Most Convenient,Castro/Upper Market,37.76479,-122.43145,Entire home/apt,100,,illegal,,,
8272458,Perfect flat for travelers in peaceful Noe Valley,Noe Valley,37.75411,-122.43832,Entire home/apt,1125,STR-0001480,legal,,,
8290464,Garden Studio with Private Entrance,Potrero Hill,37.76391,-122.39553,Entire home/apt,7,STR-0001169,legal,,,
8328410,Low Nob Hill Sutter St Studio 2+1px,Downtown/Civic Center,37.78894,-122.41722,Entire home/apt,400,,illegal,,,
8336617,Spacious and Bright San Francisco Flat!,Western Addition,37.77355,-122.42511,Entire home/apt,1125,,illegal,,,
8338986,Beautiful 1 Bedroom in Fin District,Financial District,37.78935,-122.39862,Entire home/apt,1125,,illegal,,,
8340498,"Financial district, Walk Everywhere",Financial District,37.7967,-122.39803,Entire home/apt,1125,,illegal,,,
8351923,Cozy Garden Unit with All Amenities,West of Twin Peaks,37.74288,-122.46147,Entire home/apt,1125,STR-0000444,legal,,,
8353031,Prime Noe Valley View Home,Noe Valley,37.7468,-122.43116,Entire home/apt,7,CITY REGISTRATION PENDING,legal,,,
8382187,"In law studio, kitchen, garage parking, near beach",Outer Richmond,37.77974,-122.49897,Entire home/apt,1125,STR-0001618,legal,,,
8418067,Victorian Penthouse for a month,Western Addition,37.78409,-122.4438,Entire home/apt,1125,STR-0000721,legal,,,
8422161,Location!! Executive Penthouse,Financial District,37.78758,-122.39868,Entire home/apt,1125,,illegal,,,
8438267,Beautiful View Apartment,Potrero Hill,37.76118,-122.3967,Entire home/apt,360,STR-0000984,legal,,,
8441614,Gorgeous Marina Flat Steps to Green & Chestnut,Marina,37.80584,-122.44309,Entire home/apt,1125,,illegal,,,
8456859,Perfect Haven by Golden Gate Park and Ocean Beach.,Outer Richmond,37.77392,-122.50925,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
8472666,Sunny Urban Sanctuary,South of Market,37.77219,-122.41672,Entire home/apt,1125,STR-0002718,legal,,,
8472927,Spacious charming 1 bedroom suite!,West of Twin Peaks,37.728,-122.46162,Entire home/apt,1125,STR-0002358,legal,,,
8474183,★Walk Score 90 & Parking★Patio★Laundry★ Ground,Outer Mission,37.72207,-122.43773,Entire home/apt,1125,STR-0001888,legal,,,
8474452,Private Entry & Bath Suite by BART,Bernal Heights,37.73338,-122.4301,Entire home/apt,29,STR-0000641,legal,,,
8489712,The V - An elegant modern studio,Downtown/Civic Center,37.78268,-122.4222,Entire home/apt,1125,,illegal,,,
8499631,Bright Modern Mission Stay,Mission,37.74855,-122.40941,Entire home/apt,25,STR-0000705,legal,,,
8500048,"Beautiful, Modern Oasis in Fantastic location!",Inner Sunset,37.76104,-122.47504,Entire home/apt,90,STR-0002260,illegal,,,
8501670,North Beach 1 Bedrm Parc Telegraph,North Beach,37.80297,-122.405,Entire home/apt,1125,,illegal,,,
8520295,Peaceful studio/ Garden,Outer Sunset,37.7602,-122.48114,Entire home/apt,1125,STR-0000709,legal,,,
8524982,Studio + Roofdeck & Views! Heart of North Beach,North Beach,37.80302,-122.41025,Entire home/apt,29,STR-0000914,legal,,,
8542873,1BD Beach Retreat - 3 blocks from the beach!,Outer Sunset,37.75573,-122.50436,Entire home/apt,1125,,illegal,,,
8557304,Beautiful Mission District Flat,Mission,37.75346,-122.41071,Entire home/apt,1125,STR-0000813,legal,,,
8564563,Comfy SF Mission District Victorian - 2 Bdrm,Mission,37.76867,-122.41786,Entire home/apt,1125,STR-0001002,legal,,,
8576907,Stylish Home with Fireplace and Deck near Golden Gate Park,Inner Richmond,37.77858,-122.4492,Entire home/apt,1125,STR-0001393,legal,,,
8578964,Gorgeous Loft with Amazing Light in SOMA,South of Market,37.77941,-122.39551,Entire home/apt,1125,,illegal,,,
8584000,"Chic, Bright & Airy in Hayes Valley",Western Addition,37.77397,-122.42783,Entire home/apt,365,,illegal,,,
8590211,Luxury penthouse in Castro with amazing views,Castro/Upper Market,37.7591,-122.43515,Entire home/apt,210,,illegal,,,
8591098,San Francisco - Beautiful 1899 Home,Haight Ashbury,37.7718,-122.44404,Entire home/apt,15,STR-0003618,legal,,,
8592609,Sunny Noe Cottage Corporate Housing,Noe Valley,37.75477,-122.42709,Entire home/apt,180,,illegal,,,
8612967,Gorgeous & Modern Nob Hill Flat,Nob Hill,37.79552,-122.41065,Entire home/apt,1125,STR-0000470,legal,,,
8631677,Spectacular Marina Waterfront Location/Views,Marina,37.80683,-122.43864,Entire home/apt,29,STR-0003773,legal,,,
8646903,*NEW* MARINA LUXURY BEACH COTTAGE,Marina,37.80317,-122.44204,Entire home/apt,180,,illegal,,,
8653346,Remodeled Classic Condominium Comfort near Duboce Park,Western Addition,37.77084,-122.4303,Entire home/apt,1125,STR-0003381,legal,,,
8655125,4 BR/4BA Bernal Heights Victorian,Bernal Heights,37.73638,-122.41937,Entire home/apt,14,STR-0001285,legal,,,
8717641,Beautiful Private Garden Apt. Nr. Golden Gate Park,Inner Richmond,37.77859,-122.46735,Entire home/apt,28,STR-0003888,legal,,,
8735636,Beautiful Russian Hill Flat,Russian Hill,37.80073,-122.41798,Entire home/apt,30,,legal,,,
8762967,Mission Hideaway with Outdoor patio,Mission,37.75125,-122.40826,Entire home/apt,14,STR-0002522,legal,,,
8794180,Beautiful Pacific Heights 1 bedroom Condo,Pacific Heights,37.79551,-122.42765,Entire home/apt,200,,illegal,,,
8799100,Victorian Family Home with Hot Tub at Dolores Park,Mission,37.76077,-122.42561,Entire home/apt,1125,STR-0000726,legal,,,
8817059,Pacific Overlook in San Francisco,Inner Sunset,37.75231,-122.46994,Entire home/apt,1125,STR-0002873,legal,,,
8848449,Good Karma In-Law Unit,Bernal Heights,37.74829,-122.40486,Entire home/apt,30,STR-0002908,legal,,,
8859249,Gorgeous mid century gem.,Outer Sunset,37.76419,-122.49092,Entire home/apt,1125,STR-0003143,legal,,,
8864274,Classic Elegance Pacific Heights,Pacific Heights,37.79049,-122.44472,Entire home/apt,60,STR-0004124,legal,,,
8869066,Noe Valley Victorian guest suite,Noe Valley,37.75319,-122.43805,Entire home/apt,60,CITY REGISTRATION PENDING,legal,,,
8869806,Large Updated San Francisco Home,Western Addition,37.773,-122.43259,Entire home/apt,10,1075925,legal,,,
8886022,Sunny Corporate Rental in Trendy Valencia Corridor,Mission,37.75527,-122.42284,Entire home/apt,1125,,illegal,,,
8903225,Luxury Furnished 2Bedroom CA Apt  by the Bay,Financial District,37.79268,-122.39159,Entire home/apt,1125,,illegal,,,
8904047,Hot Spot with Cozy Pied-a-terre!,Castro/Upper Market,37.76281,-122.42825,Entire home/apt,30,STR-0002006,legal,,,
8908249,Studio in the center of SF F4,Western Addition,37.77491,-122.43223,Entire home/apt,1125,,illegal,,,
8915995,Upscale 2 Bedroom China Basin Apt!,South of Market,37.77237,-122.39253,Entire home/apt,1125,,illegal,,,
8916368,Beautifully Furnished 1 Bedroom San Francisco Apt!,Nob Hill,37.79513,-122.41994,Entire home/apt,1125,,illegal,,,
8924702,Rare Gem of an Apartment Near Parks,Haight Ashbury,37.77161,-122.4405,Entire home/apt,28,935415,legal,,,
8925997,Large Inner Richmond Flat 2 Bed 2ba,Inner Richmond,37.78528,-122.46538,Entire home/apt,1125,,illegal,,,
8926024,Large Inner Richmond Flat 2 Bed 1ba,Inner Richmond,37.78404,-122.46688,Entire home/apt,1125,,illegal,,,
8926150,Remodeled 1 Bedroom-Great Location,Nob Hill,37.79584,-122.41048,Entire home/apt,1125,,illegal,,,
8956815,Charming Home by Golden Gate Park - Dog Friendly,Inner Richmond,37.77586,-122.45556,Entire home/apt,29,STR-0004015,legal,,,
9010937,Zen sanctuary in the Mission,Mission,37.75245,-122.40706,Entire home/apt,29,STR-0001429,legal,,,
9021715,Charming 1884 House Lr Pacific Hts,Western Addition,37.7857,-122.44465,Entire home/apt,30,CITY REGISTRATION PENDING SINCE 10/24/2015,legal,,,
9051457,"Modern, family friendly home w/ ping pong table",Glen Park,37.73491,-122.42977,Entire home/apt,14,1079696,legal,,,
9059999,Chic Castro Condo,Castro/Upper Market,37.75924,-122.43293,Entire home/apt,365,,illegal,,,
9108108,3BR Apartment For Family Gettaway,Mission,37.75191,-122.40497,Entire home/apt,1125,STR-0002217,legal,,,
9110654,"Sunny, family-friendly and charming",West of Twin Peaks,37.74536,-122.45548,Entire home/apt,1124,,illegal,,,
9110718,"*BAYFRONT*Spacious,Marina Blvd Home 30 days +",Marina,37.80661,-122.43557,Entire home/apt,1125,STR-0002271,legal,,,
9180885,Pacific Heights Top Floor w/ Views,Pacific Heights,37.78974,-122.42919,Entire home/apt,360,REGISTRATION RESUBMITTED,illegal,,,
9201385,Charming Studio in Nob Hill,Nob Hill,37.79291,-122.41544,Entire home/apt,1125,STR-0001441,legal,,,
9216997,Lovely and homely in Cole Valley,Haight Ashbury,37.76632,-122.45165,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
9231212,"Lovely, Sunny Studio in Nob Hill",Nob Hill,37.7915,-122.41499,Entire home/apt,87,,legal,,,
9239118,Financial District Oasis 1 BR,Nob Hill,37.79047,-122.41059,Entire home/apt,1125,,illegal,,,
9258941,Super Spacious Top Floor Spacious Mission Apartment,Bernal Heights,37.74478,-122.42141,Entire home/apt,365,,illegal,,,
9261548,SPACIOUS & REMODELED VICTORIAN,Outer Mission,37.72771,-122.44015,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
9280940,Modern Twin Peaks Views,Haight Ashbury,37.75887,-122.45112,Entire home/apt,1125,,illegal,,,
9296524,# Misfit Manor Private Lux Studio Apt. W Garden/Hammock BART,Ocean View,37.71841,-122.45258,Entire home/apt,1125,STR-0003937,legal,,,
9298491,5 Bdrs+Free Parking in Single House!,Inner Richmond,37.77393,-122.47687,Entire home/apt,1125,,illegal,,,
9309449,"Bright Noe Valley Home, close to Castro & Mission",Noe Valley,37.75332,-122.43363,Entire home/apt,1125,STR-0003144,legal,,,
9328077,Modern Minimalist Condo with Great City Views,Twin Peaks,37.75259,-122.44498,Entire home/apt,90,STR-0000731,illegal,,,
9347891,Garden Studio With Private Entrance Near GG Park,Inner Richmond,37.77422,-122.46773,Entire home/apt,25,STR-0000734,legal,,,
9364688,Modern 1bd/1ba near Cal train/SOMA,South of Market,37.77887,-122.3916,Entire home/apt,1125,,illegal,,,
9402993,Alamo Square Painted Lady,Western Addition,37.77862,-122.43221,Entire home/apt,14,STR-0002452,legal,,,
9416254,Quiet Suite with Separate Entrance and Living Room,Twin Peaks,37.75716,-122.44557,Entire home/apt,28,STR-0002610,legal,,,
9433478,Lovely Modern 2 Bedroom-Location!,Nob Hill,37.79428,-122.41336,Entire home/apt,1125,,illegal,,,
9440164,"Sunny 2 BR, 2 BA on two floors",Potrero Hill,37.75371,-122.39876,Entire home/apt,14,STR-0001219,legal,,,
9449061,Modern Gem in Cow Hollow/PacHeights,Pacific Heights,37.79601,-122.43041,Entire home/apt,365,,illegal,,,
9462355,"4 beds & 2 baths, Top Fl. Alamo Sq, 30 days",Western Addition,37.77658,-122.43663,Entire home/apt,30,STR-0000889,legal,,,
9464763,Gorgeous condo near waterfront,Russian Hill,37.80658,-122.41986,Entire home/apt,1125,STR-0001656,legal,,,
9465008,Renovated Victorian steps from Golden Gate Park,Inner Richmond,37.7739,-122.46834,Entire home/apt,30,CITY REGISTRATION PENDING,legal,,,
9471413,Renovated Mission-Dolores Flat,Mission,37.76067,-122.42464,Entire home/apt,29,STR-0001488,legal,,,
9476010,Modern Noe Home w/Stunning Views,Noe Valley,37.7492,-122.44064,Entire home/apt,30,STR-0001078,legal,,,
9488665,Charming Victorian in Lower Haight,Western Addition,37.77337,-122.43529,Entire home/apt,21,STR-0001376,legal,,,
9489347,Nopa Victorian,Western Addition,37.77839,-122.44337,Entire home/apt,365,CITY REGISTRATION PENDING,illegal,,,
9496930,Studio Apt. near Golden Gate Park,Inner Sunset,37.76588,-122.46255,Entire home/apt,400,,illegal,,,
9504910,"Sunny 1 BR/1BA, North Beach Near Waterfront",North Beach,37.79856,-122.40429,Entire home/apt,1125,STR-0004017,legal,,,
9514196,Charming & private studio,Western Addition,37.78886,-122.43241,Entire home/apt,28,STR-0003261,legal,,,
9587361,Garden oasis by Golden Gate Park,Inner Richmond,37.77903,-122.46585,Entire home/apt,1125,STR-0002004,legal,,,
9593505,"Stylish, Spacious Apartment Oasis with Decks and Views",Mission,37.76052,-122.40964,Entire home/apt,360,,illegal,,,
9605720,Long-term stay at Chinatown pad with epic views!,Chinatown,37.79576,-122.40738,Entire home/apt,1125,,illegal,,,
9608262,Quirky and quiet hideaway in Noe / Mission,Noe Valley,37.74937,-122.42509,Entire home/apt,1125,STR-0003054,legal,,,
9611854,Modern Outer Sunset One Bedroom (30 days min stay),Outer Sunset,37.76395,-122.49963,Entire home/apt,1124,STR-0000968,legal,,,
9616042,Beautiful San Francisco Loft,Outer Richmond,37.78258,-122.48655,Entire home/apt,31,,legal,,,
9652136,"Spacious, Sunny Single Family Home",Bernal Heights,37.74439,-122.4067,Entire home/apt,1125,STR-0002811,legal,,,
9683090,Financial district- walk everywhere,Financial District,37.7967,-122.39803,Entire home/apt,1125,,illegal,,,
9695480,Funky Colorful Vibes in Family Home Near Golden Gate Park,Parkside,37.74762,-122.4751,Entire home/apt,1123,STR-0001372,legal,,,
9735841,San Francisco Lovely Place + Parking,Excelsior,37.71987,-122.43018,Entire home/apt,130,STR-0000861,legal,,,
9752333,Noe Valley Garden Ste Private Entry,Noe Valley,37.74383,-122.43205,Entire home/apt,14,STR-0002688,legal,,,
9752553,Chic Pac Heights Privacy,Pacific Heights,37.79356,-122.4366,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
9760014,Quiet house on the hill,Ocean View,37.72091,-122.46372,Entire home/apt,28,STR-0002521,legal,,,
9779327,Noe Valley – Period Flat,Noe Valley,37.75111,-122.43075,Entire home/apt,1125,,illegal,,,
9792467,Art House in Bernal Heights,Bernal Heights,37.73822,-122.41346,Entire home/apt,1125,,illegal,,,
9837993,Pacific Heights Pad,Pacific Heights,37.79077,-122.43973,Entire home/apt,29,STR-0002705,legal,,,
9841955,Urban Artsy Studio in prime Nob Hill,Downtown/Civic Center,37.78707,-122.41197,Entire home/apt,90,,legal,,,
9882716,SoMa Garden Apartment,South of Market,37.77426,-122.40192,Entire home/apt,21,STR-0002357,legal,,,
9888667,The Penthouse at Duboce Park,Western Addition,37.76953,-122.43011,Entire home/apt,60,STR-0000979,legal,,,
9903046,Huge 4BR/4BA Modern Mission Home with Deck & Yard,Mission,37.74971,-122.4155,Entire home/apt,10,STR-0001620,legal,,,
9905129,Sunny Cole Valley Home - Easy access to GG Park,Inner Sunset,37.76163,-122.45213,Entire home/apt,20,STR-0002935,legal,,,
9909627,Gather Round the Fire Pit at a Period Russian Hill Flat,Russian Hill,37.79921,-122.42248,Entire home/apt,360,,illegal,,,
9910056,Charming Apartment in Potrero Hill,Potrero Hill,37.7626,-122.395,Entire home/apt,180,STR-0001761,legal,,,
9924449,Mission Sanctuary | 2BR,Mission,37.75584,-122.40877,Entire home/apt,1125,STR-0003626,legal,,,
9925099,Bright & spacious 2BR Mission flat,Mission,37.75879,-122.40776,Entire home/apt,30,STR-0002954,legal,,,
9937836,Quiet and central Castro district,Castro/Upper Market,37.75826,-122.43266,Entire home/apt,1125,,illegal,,,
9945149,30+ Days > Cozy n Cute Garden Apt in Presidio Hts,Inner Richmond,37.78665,-122.45959,Entire home/apt,1125,CITY APPLICATION PENDING,illegal,,,
9972077,Quiet Luxury in Central San Francisco,Haight Ashbury,37.76123,-122.45095,Entire home/apt,1124,STR-0000795,legal,,,
9974744,Relaxing 3bd Victorian with Garden in Mission/Noe,Noe Valley,37.7537,-122.42759,Entire home/apt,1125,,illegal,,,
9990609,"Spacious & Modern w/Garage, Yard, & Park near",Bernal Heights,37.74698,-122.41084,Entire home/apt,1125,,illegal,,,
9990865,Huge 3-Bdrm 2-Bath Flat Great Neighborhood,Castro/Upper Market,37.76088,-122.43916,Entire home/apt,29,CITY REGISTRATION PENDING,legal,,,
9995426,Garden apartment in Glen Park,Bernal Heights,37.73286,-122.42863,Entire home/apt,20,STR-0001206,legal,,,
9998508,TwinPeaks Castro 3BR2BA Views House,Twin Peaks,37.75762,-122.44425,Entire home/apt,730,CITY REGISTRATION PENDING,illegal,,,
